<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.25	06:00:00	0.65046	0.65074	0.64973	0.64977	1512	0	9
2025.06.25	07:00:00	0.64976	0.64998	0.64935	0.64988	1016	0	9
2025.06.25	08:00:00	0.64988	0.65001	0.64921	0.64985	1252	0	9
2025.06.25	09:00:00	0.64985	0.65020	0.64942	0.64962	1923	0	9
2025.06.25	10:00:00	0.64962	0.65063	0.64924	0.64963	1948	0	9
2025.06.25	11:00:00	0.64965	0.64988	0.64924	0.64968	1481	0	9
2025.06.25	12:00:00	0.64967	0.64967	0.64881	0.64947	1295	0	9
2025.06.25	13:00:00	0.64947	0.64960	0.64908	0.64951	875	0	9
2025.06.25	14:00:00	0.64950	0.64989	0.64930	0.64966	1541	0	9
2025.06.25	15:00:00	0.64965	0.64969	0.64886	0.64913	1807	0	9
2025.06.25	16:00:00	0.64913	0.64944	0.64840	0.64856	2118	0	9
2025.06.25	17:00:00	0.64856	0.64972	0.64853	0.64929	2771	0	9
2025.06.25	18:00:00	0.64929	0.64949	0.64884	0.64905	1916	0	9
2025.06.25	19:00:00	0.64905	0.65033	0.64903	0.65020	1586	0	9
2025.06.25	20:00:00	0.65020	0.65055	0.64972	0.65027	1727	0	9
2025.06.25	21:00:00	0.65027	0.65104	0.65016	0.65093	1571	0	9
2025.06.25	22:00:00	0.65094	0.65147	0.65092	0.65102	1251	0	9
2025.06.25	23:00:00	0.65103	0.65130	0.65074	0.65125	1296	0	9
